"Word"	"dlugosc"	"FreqSum"	"ContCount"	"Contextual Diversity"	"Frequency Per 1 Mln"	"Nchar"
"ashę"	4	9	5	"0,0004498021"	"0,2259414035"	6
"aśka"	4	9	1	"8.99604174163e-05"	"0,2259414035"	6
"baji"	4	9	4	"0,0003598417"	"0,2259414035"	6
"bein"	4	9	7	"0,0006297229"	"0,2259414035"	6
"caan"	4	9	7	"0,0006297229"	"0,2259414035"	6
"camy"	4	9	2	"0,0001799208"	"0,2259414035"	6
"abuk"	4	9	1	"8.99604174163e-05"	"0,2259414035"	7
"auhu"	4	9	1	"8.99604174163e-05"	"0,2259414035"	7
"axis"	4	9	5	"0,0004498021"	"0,2259414035"	7
"azra"	4	9	2	"0,0001799208"	"0,2259414035"	7
"baha"	4	9	7	"0,0006297229"	"0,2259414035"	7
"cuss"	4	9	3	"0,0002698813"	"0,2259414035"	7
"cuts"	4	9	7	"0,0006297229"	"0,2259414035"	7
"abdi"	4	9	2	"0,0001799208"	"0,2259414035"	8
"aclu"	4	9	8	"0,0007196833"	"0,2259414035"	8
"atsu"	4	9	2	"0,0001799208"	"0,2259414035"	8
"bako"	4	9	1	"8.99604174163e-05"	"0,2259414035"	8
"bezy"	4	9	9	"0,0008096438"	"0,2259414035"	8
"broz"	4	9	2	"0,0001799208"	"0,2259414035"	8
"buła"	4	9	8	"0,0007196833"	"0,2259414035"	8
"cowi"	4	9	7	"0,0006297229"	"0,2259414035"	8
"cómo"	4	9	6	"0,0005397625"	"0,2259414035"	8
"aigo"	4	9	2	"0,0001799208"	"0,2259414035"	9
"amem"	4	9	2	"0,0001799208"	"0,2259414035"	9
"amie"	4	9	7	"0,0006297229"	"0,2259414035"	9
"basu"	4	9	8	"0,0007196833"	"0,2259414035"	9
"bina"	4	9	4	"0,0003598417"	"0,2259414035"	9
"chdź"	4	9	9	"0,0008096438"	"0,2259414035"	9
"daia"	4	9	9	"0,0008096438"	"0,2259414035"	9
"arau"	4	9	4	"0,0003598417"	"0,2259414035"	10
"arie"	4	9	8	"0,0007196833"	"0,2259414035"	10
"baer"	4	9	3	"0,0002698813"	"0,2259414035"	10
"bibę"	4	9	8	"0,0007196833"	"0,2259414035"	10
"bzik"	4	9	8	"0,0007196833"	"0,2259414035"	10
"banh"	4	9	1	"8.99604174163e-05"	"0,2259414035"	12
"bash"	4	9	5	"0,0004498021"	"0,2259414035"	12
"bris"	4	9	3	"0,0002698813"	"0,2259414035"	12
"adex"	4	9	1	"8.99604174163e-05"	"0,2259414035"	13
"bano"	4	9	8	"0,0007196833"	"0,2259414035"	13
"blak"	4	9	2	"0,0001799208"	"0,2259414035"	13
"buco"	4	9	4	"0,0003598417"	"0,2259414035"	13
"codź"	4	9	9	"0,0008096438"	"0,2259414035"	13
"córy"	4	8	8	"0,0007196833"	"0,2033472631"	3
"bosz"	4	8	7	"0,0006297229"	"0,2033472631"	5
"boug"	4	8	2	"0,0001799208"	"0,2033472631"	5
"buna"	4	8	3	"0,0002698813"	"0,2033472631"	5
"burd"	4	8	8	"0,0007196833"	"0,2033472631"	5
"bury"	4	8	8	"0,0007196833"	"0,2033472631"	5
"ceti"	4	8	4	"0,0003598417"	"0,2033472631"	5
"coot"	4	8	5	"0,0004498021"	"0,2033472631"	5
"autu"	4	8	7	"0,0006297229"	"0,2033472631"	6
"blew"	4	8	7	"0,0006297229"	"0,2033472631"	6
"być…"	4	8	8	"0,0007196833"	"0,2033472631"	6
"byty"	4	8	7	"0,0006297229"	"0,2033472631"	6
"airk"	4	8	2	"0,0001799208"	"0,2033472631"	7
"awdy"	4	8	1	"8.99604174163e-05"	"0,2033472631"	7
"bits"	4	8	8	"0,0007196833"	"0,2033472631"	7
"blip"	4	8	4	"0,0003598417"	"0,2033472631"	7
"bryk"	4	8	4	"0,0003598417"	"0,2033472631"	7
"bzzz"	4	8	6	"0,0005397625"	"0,2033472631"	7
"babć"	4	8	8	"0,0007196833"	"0,2033472631"	8
"bmgm"	4	8	1	"8.99604174163e-05"	"0,2033472631"	8
"coty"	4	8	2	"0,0001799208"	"0,2033472631"	8
"cups"	4	8	6	"0,0005397625"	"0,2033472631"	8
"alas"	4	8	7	"0,0006297229"	"0,2033472631"	9
"apii"	4	8	1	"8.99604174163e-05"	"0,2033472631"	9
"ażil"	4	8	1	"8.99604174163e-05"	"0,2033472631"	9
"boty"	4	8	6	"0,0005397625"	"0,2033472631"	9
"ceść"	4	8	8	"0,0007196833"	"0,2033472631"	9
"cię…"	4	8	7	"0,0006297229"	"0,2033472631"	9
"aksu"	4	8	1	"8.99604174163e-05"	"0,2033472631"	10
"bilo"	4	8	3	"0,0002698813"	"0,2033472631"	10
"bind"	4	8	8	"0,0007196833"	"0,2033472631"	10
"boru"	4	8	6	"0,0005397625"	"0,2033472631"	10
"arai"	4	8	2	"0,0001799208"	"0,2033472631"	11
"bożo"	4	8	5	"0,0004498021"	"0,2033472631"	11
"caso"	4	8	3	"0,0002698813"	"0,2033472631"	11
"cero"	4	8	4	"0,0003598417"	"0,2033472631"	11
"chor"	4	8	6	"0,0005397625"	"0,2033472631"	11
"clun"	4	8	4	"0,0003598417"	"0,2033472631"	11
"ctrl"	4	8	8	"0,0007196833"	"0,2033472631"	11
"baga"	4	8	6	"0,0005397625"	"0,2033472631"	12
"beee"	4	8	6	"0,0005397625"	"0,2033472631"	12
"beja"	4	8	5	"0,0004498021"	"0,2033472631"	12
"cloy"	4	8	2	"0,0001799208"	"0,2033472631"	12
"crom"	4	8	3	"0,0002698813"	"0,2033472631"	12
"arng"	4	8	1	"8.99604174163e-05"	"0,2033472631"	13
"baro"	4	8	5	"0,0004498021"	"0,2033472631"	13
"bios"	4	8	4	"0,0003598417"	"0,2033472631"	13
"celo"	4	8	4	"0,0003598417"	"0,2033472631"	13
"croc"	4	8	3	"0,0002698813"	"0,2033472631"	13
"atma"	4	8	3	"0,0002698813"	"0,2033472631"	14
"bajo"	4	8	4	"0,0003598417"	"0,2033472631"	14
"aska"	4	8	1	"8.99604174163e-05"	"0,2033472631"	15
"aubs"	4	8	1	"8.99604174163e-05"	"0,2033472631"	16
"arby"	4	8	8	"0,0007196833"	"0,2033472631"	17
"biki"	4	7	3	"0,0002698813"	"0,1807531228"	3
"boop"	4	7	5	"0,0004498021"	"0,1807531228"	3
"béla"	4	7	2	"0,0001799208"	"0,1807531228"	4
"blub"	4	7	3	"0,0002698813"	"0,1807531228"	4
"botz"	4	7	1	"8.99604174163e-05"	"0,1807531228"	4
"bulę"	4	7	7	"0,0006297229"	"0,1807531228"	4
"carp"	4	7	4	"0,0003598417"	"0,1807531228"	4
"cyny"	4	7	4	"0,0003598417"	"0,1807531228"	4
"bota"	4	7	6	"0,0005397625"	"0,1807531228"	5
"bóli"	4	7	7	"0,0006297229"	"0,1807531228"	5
"chci"	4	7	3	"0,0002698813"	"0,1807531228"	5
"colb"	4	7	4	"0,0003598417"	"0,1807531228"	5
"czau"	4	7	5	"0,0004498021"	"0,1807531228"	5
"ammy"	4	7	7	"0,0006297229"	"0,1807531228"	6
"bian"	4	7	1	"8.99604174163e-05"	"0,1807531228"	6
"cori"	4	7	3	"0,0002698813"	"0,1807531228"	6
"cuza"	4	7	1	"8.99604174163e-05"	"0,1807531228"	6
"amfą"	4	7	6	"0,0005397625"	"0,1807531228"	7
"anbu"	4	7	2	"0,0001799208"	"0,1807531228"	7
"ashu"	4	7	3	"0,0002698813"	"0,1807531228"	7
"bitu"	4	7	7	"0,0006297229"	"0,1807531228"	7
"bory"	4	7	3	"0,0002698813"	"0,1807531228"	7
"bror"	4	7	1	"8.99604174163e-05"	"0,1807531228"	7
"bulu"	4	7	4	"0,0003598417"	"0,1807531228"	7
"ceiu"	4	7	6	"0,0005397625"	"0,1807531228"	7
"chuo"	4	7	5	"0,0004498021"	"0,1807531228"	7
"clsy"	4	7	1	"8.99604174163e-05"	"0,1807531228"	7
"cyna"	4	7	6	"0,0005397625"	"0,1807531228"	7
"acts"	4	7	7	"0,0006297229"	"0,1807531228"	8
"arno"	4	7	5	"0,0004498021"	"0,1807531228"	8
"caid"	4	7	1	"8.99604174163e-05"	"0,1807531228"	8
"caju"	4	7	1	"8.99604174163e-05"	"0,1807531228"	8
"dahn"	4	7	1	"8.99604174163e-05"	"0,1807531228"	8
"akio"	4	7	4	"0,0003598417"	"0,1807531228"	9
"ameh"	4	7	1	"8.99604174163e-05"	"0,1807531228"	9
"ashą"	4	7	4	"0,0003598417"	"0,1807531228"	9
"barf"	4	7	5	"0,0004498021"	"0,1807531228"	9
"buce"	4	7	6	"0,0005397625"	"0,1807531228"	9
"alko"	4	7	6	"0,0005397625"	"0,1807531228"	10
"alvę"	4	7	4	"0,0003598417"	"0,1807531228"	10
"awww"	4	7	5	"0,0004498021"	"0,1807531228"	10
"bedi"	4	7	4	"0,0003598417"	"0,1807531228"	10
"ceci"	4	7	4	"0,0003598417"	"0,1807531228"	10
"comi"	4	7	1	"8.99604174163e-05"	"0,1807531228"	10
"cryo"	4	7	6	"0,0005397625"	"0,1807531228"	10
"adds"	4	7	5	"0,0004498021"	"0,1807531228"	11
"aero"	4	7	7	"0,0006297229"	"0,1807531228"	11
"ayer"	4	7	3	"0,0002698813"	"0,1807531228"	11
"ayla"	4	7	2	"0,0001799208"	"0,1807531228"	12
"baan"	4	7	3	"0,0002698813"	"0,1807531228"	12
"baez"	4	7	6	"0,0005397625"	"0,1807531228"	12
"cama"	4	7	7	"0,0006297229"	"0,1807531228"	12
"bait"	4	7	6	"0,0005397625"	"0,1807531228"	13
"caca"	4	7	6	"0,0005397625"	"0,1807531228"	13
"bane"	4	7	3	"0,0002698813"	"0,1807531228"	16
"anią"	4	7	5	"0,0004498021"	"0,1807531228"	26
"aurą"	4	6	6	"0,0005397625"	"0,1581589824"	4
"batu"	4	6	1	"8.99604174163e-05"	"0,1581589824"	4
"azer"	4	6	3	"0,0002698813"	"0,1581589824"	5
"baka"	4	6	2	"0,0001799208"	"0,1581589824"	5
"buka"	4	6	6	"0,0005397625"	"0,1581589824"	5
"buys"	4	6	5	"0,0004498021"	"0,1581589824"	5
"byul"	4	6	3	"0,0002698813"	"0,1581589824"	5
"ciar"	4	6	1	"8.99604174163e-05"	"0,1581589824"	5
"avez"	4	6	4	"0,0003598417"	"0,1581589824"	6
"axxo"	4	6	5	"0,0004498021"	"0,1581589824"	6
"beal"	4	6	4	"0,0003598417"	"0,1581589824"	6
"bike"	4	6	4	"0,0003598417"	"0,1581589824"	6
"buły"	4	6	5	"0,0004498021"	"0,1581589824"	6
"chil"	4	6	2	"0,0001799208"	"0,1581589824"	6
"coki"	4	6	1	"8.99604174163e-05"	"0,1581589824"	6
"cony"	4	6	5	"0,0004498021"	"0,1581589824"	6
"corą"	4	6	6	"0,0005397625"	"0,1581589824"	6
"cudy"	4	6	6	"0,0005397625"	"0,1581589824"	6
"azam"	4	6	4	"0,0003598417"	"0,1581589824"	7
"belę"	4	6	5	"0,0004498021"	"0,1581589824"	7
"berd"	4	6	1	"8.99604174163e-05"	"0,1581589824"	7
"bish"	4	6	2	"0,0001799208"	"0,1581589824"	7
"bled"	4	6	4	"0,0003598417"	"0,1581589824"	7
"blop"	4	6	1	"8.99604174163e-05"	"0,1581589824"	7
"bugz"	4	6	1	"8.99604174163e-05"	"0,1581589824"	7
"buku"	4	6	5	"0,0004498021"	"0,1581589824"	7
"cabs"	4	6	4	"0,0003598417"	"0,1581589824"	7
"chuy"	4	6	4	"0,0003598417"	"0,1581589824"	7
"cien"	4	6	4	"0,0003598417"	"0,1581589824"	7
"cuff"	4	6	5	"0,0004498021"	"0,1581589824"	7
"acko"	4	6	1	"8.99604174163e-05"	"0,1581589824"	8
"adie"	4	6	1	"8.99604174163e-05"	"0,1581589824"	8
"bacy"	4	6	2	"0,0001799208"	"0,1581589824"	8
"bryg"	4	6	3	"0,0002698813"	"0,1581589824"	8
"buło"	4	6	5	"0,0004498021"	"0,1581589824"	8
"cana"	4	6	1	"8.99604174163e-05"	"0,1581589824"	8
"chim"	4	6	4	"0,0003598417"	"0,1581589824"	8
"cnbc"	4	6	3	"0,0002698813"	"0,1581589824"	8
"crop"	4	6	5	"0,0004498021"	"0,1581589824"	8
"crüe"	4	6	4	"0,0003598417"	"0,1581589824"	8
"dalo"	4	6	6	"0,0005397625"	"0,1581589824"	8
"abso"	4	6	6	"0,0005397625"	"0,1581589824"	9
"agha"	4	6	3	"0,0002698813"	"0,1581589824"	9
"ahaa"	4	6	6	"0,0005397625"	"0,1581589824"	9
"akry"	4	6	6	"0,0005397625"	"0,1581589824"	9
"bide"	4	6	1	"8.99604174163e-05"	"0,1581589824"	9
"buli"	4	6	6	"0,0005397625"	"0,1581589824"	9
"bulś"	4	6	2	"0,0001799208"	"0,1581589824"	9
"chyb"	4	6	5	"0,0004498021"	"0,1581589824"	9
"ciel"	4	6	4	"0,0003598417"	"0,1581589824"	9
"cine"	4	6	4	"0,0003598417"	"0,1581589824"	9
"coya"	4	6	3	"0,0002698813"	"0,1581589824"	9
"cush"	4	6	1	"8.99604174163e-05"	"0,1581589824"	9
"abou"	4	6	1	"8.99604174163e-05"	"0,1581589824"	10
"achy"	4	6	6	"0,0005397625"	"0,1581589824"	10
"afra"	4	6	2	"0,0001799208"	"0,1581589824"	10
"aikę"	4	6	1	"8.99604174163e-05"	"0,1581589824"	10
"alty"	4	6	3	"0,0002698813"	"0,1581589824"	10
"amma"	4	6	1	"8.99604174163e-05"	"0,1581589824"	10
"asdf"	4	6	1	"8.99604174163e-05"	"0,1581589824"	10
"baii"	4	6	6	"0,0005397625"	"0,1581589824"	10
"baio"	4	6	3	"0,0002698813"	"0,1581589824"	10
"behm"	4	6	2	"0,0001799208"	"0,1581589824"	10
"bodo"	4	6	2	"0,0001799208"	"0,1581589824"	10
"buri"	4	6	1	"8.99604174163e-05"	"0,1581589824"	10
"chów"	4	6	5	"0,0004498021"	"0,1581589824"	10
"cizi"	4	6	6	"0,0005397625"	"0,1581589824"	10
"cone"	4	6	6	"0,0005397625"	"0,1581589824"	10
"cote"	4	6	3	"0,0002698813"	"0,1581589824"	10
"cwał"	4	6	6	"0,0005397625"	"0,1581589824"	10
"absu"	4	6	2	"0,0001799208"	"0,1581589824"	11
"almę"	4	6	6	"0,0005397625"	"0,1581589824"	11
"apec"	4	6	2	"0,0001799208"	"0,1581589824"	11
"asao"	4	6	1	"8.99604174163e-05"	"0,1581589824"	11
"auld"	4	6	3	"0,0002698813"	"0,1581589824"	11
"beke"	4	6	1	"8.99604174163e-05"	"0,1581589824"	11
"bogi"	4	6	5	"0,0004498021"	"0,1581589824"	11
"bola"	4	6	6	"0,0005397625"	"0,1581589824"	11
"coro"	4	6	3	"0,0002698813"	"0,1581589824"	11
"cree"	4	6	5	"0,0004498021"	"0,1581589824"	11
"czyź"	4	6	5	"0,0004498021"	"0,1581589824"	11
"adon"	4	6	3	"0,0002698813"	"0,1581589824"	12
"ahoi"	4	6	2	"0,0001799208"	"0,1581589824"	12
"ario"	4	6	1	"8.99604174163e-05"	"0,1581589824"	12
"auda"	4	6	2	"0,0001799208"	"0,1581589824"	12
"bełt"	4	6	5	"0,0004498021"	"0,1581589824"	12
"dais"	4	6	5	"0,0004498021"	"0,1581589824"	12
"algy"	4	6	1	"8.99604174163e-05"	"0,1581589824"	13
"arti"	4	6	3	"0,0002698813"	"0,1581589824"	13
"cire"	4	6	1	"8.99604174163e-05"	"0,1581589824"	13
"czop"	4	6	5	"0,0004498021"	"0,1581589824"	13
"agra"	4	6	4	"0,0003598417"	"0,1581589824"	14
"asok"	4	6	1	"8.99604174163e-05"	"0,1581589824"	14
"afer"	4	6	6	"0,0005397625"	"0,1581589824"	15
"btdm"	4	6	2	"0,0001799208"	"0,1581589824"	15
"czyi"	4	6	6	"0,0005397625"	"0,1581589824"	15
"betę"	4	6	6	"0,0005397625"	"0,1581589824"	16
"dago"	4	6	5	"0,0004498021"	"0,1581589824"	17
"cura"	4	6	5	"0,0004498021"	"0,1581589824"	20
"czył"	4	5	3	"0,0002698813"	"0,1355648421"	3
"adem"	4	5	1	"8.99604174163e-05"	"0,1355648421"	5
"afar"	4	5	4	"0,0003598417"	"0,1355648421"	5
"chek"	4	5	3	"0,0002698813"	"0,1355648421"	5
"circ"	4	5	1	"8.99604174163e-05"	"0,1355648421"	5
"cyka"	4	5	5	"0,0004498021"	"0,1355648421"	5
"aldy"	4	5	3	"0,0002698813"	"0,1355648421"	6
"alvy"	4	5	2	"0,0001799208"	"0,1355648421"	6
"appę"	4	5	4	"0,0003598417"	"0,1355648421"	6
"biby"	4	5	5	"0,0004498021"	"0,1355648421"	6
"blur"	4	5	5	"0,0004498021"	"0,1355648421"	6
"blut"	4	5	3	"0,0002698813"	"0,1355648421"	6
"blvd"	4	5	5	"0,0004498021"	"0,1355648421"	6
"bobu"	4	5	5	"0,0004498021"	"0,1355648421"	6
"crip"	4	5	5	"0,0004498021"	"0,1355648421"	6
"crux"	4	5	4	"0,0003598417"	"0,1355648421"	6
"daba"	4	5	3	"0,0002698813"	"0,1355648421"	6
"dadi"	4	5	1	"8.99604174163e-05"	"0,1355648421"	6
"dags"	4	5	1	"8.99604174163e-05"	"0,1355648421"	6
"adit"	4	5	1	"8.99604174163e-05"	"0,1355648421"	7
"altý"	4	5	1	"8.99604174163e-05"	"0,1355648421"	7
"anil"	4	5	5	"0,0004498021"	"0,1355648421"	7
"anką"	4	5	4	"0,0003598417"	"0,1355648421"	7
"arya"	4	5	2	"0,0001799208"	"0,1355648421"	7
"bain"	4	5	4	"0,0003598417"	"0,1355648421"	7
"batt"	4	5	1	"8.99604174163e-05"	"0,1355648421"	7
"bbc2"	4	5	5	"0,0004498021"	"0,1355648421"	7
"bett"	4	5	3	"0,0002698813"	"0,1355648421"	7
"bezp"	4	5	4	"0,0003598417"	"0,1355648421"	7
"bibs"	4	5	1	"8.99604174163e-05"	"0,1355648421"	7
"bisy"	4	5	5	"0,0004498021"	"0,1355648421"	7
"bobb"	4	5	3	"0,0002698813"	"0,1355648421"	7
"brag"	4	5	2	"0,0001799208"	"0,1355648421"	7
"bral"	4	5	5	"0,0004498021"	"0,1355648421"	7
"c3po"	4	5	2	"0,0001799208"	"0,1355648421"	7
"ciup"	4	5	5	"0,0004498021"	"0,1355648421"	7
"crps"	4	5	1	"8.99604174163e-05"	"0,1355648421"	7
"czyt"	4	5	5	"0,0004498021"	"0,1355648421"	7
"ants"	4	5	5	"0,0004498021"	"0,1355648421"	8
"bayu"	4	5	5	"0,0004498021"	"0,1355648421"	8
"bocz"	4	5	5	"0,0004498021"	"0,1355648421"	8
"bucs"	4	5	4	"0,0003598417"	"0,1355648421"	8
"bufu"	4	5	1	"8.99604174163e-05"	"0,1355648421"	8
"celt"	4	5	3	"0,0002698813"	"0,1355648421"	8
"choź"	4	5	4	"0,0003598417"	"0,1355648421"	8
"chub"	4	5	2	"0,0001799208"	"0,1355648421"	8
"cofi"	4	5	2	"0,0001799208"	"0,1355648421"	8
"córę"	4	5	5	"0,0004498021"	"0,1355648421"	8
"córo"	4	5	5	"0,0004498021"	"0,1355648421"	8
"daaa"	4	5	5	"0,0004498021"	"0,1355648421"	8
"ach…"	4	5	4	"0,0003598417"	"0,1355648421"	9
"agar"	4	5	4	"0,0003598417"	"0,1355648421"	9
"atre"	4	5	2	"0,0001799208"	"0,1355648421"	9
"awin"	4	5	3	"0,0002698813"	"0,1355648421"	9
"bądą"	4	5	5	"0,0004498021"	"0,1355648421"	9
"beya"	4	5	1	"8.99604174163e-05"	"0,1355648421"	9
"bitw"	4	5	5	"0,0004498021"	"0,1355648421"	9
"bomo"	4	5	1	"8.99604174163e-05"	"0,1355648421"	9
"bows"	4	5	4	"0,0003598417"	"0,1355648421"	9
"bóiu"	4	5	4	"0,0003598417"	"0,1355648421"	9
"butę"	4	5	4	"0,0003598417"	"0,1355648421"	9
"czep"	4	5	5	"0,0004498021"	"0,1355648421"	9
"amio"	4	5	2	"0,0001799208"	"0,1355648421"	10
"anky"	4	5	2	"0,0001799208"	"0,1355648421"	10
"bufo"	4	5	2	"0,0001799208"	"0,1355648421"	10
"chec"	4	5	5	"0,0004498021"	"0,1355648421"	10
"coś…"	4	5	5	"0,0004498021"	"0,1355648421"	10
"crak"	4	5	1	"8.99604174163e-05"	"0,1355648421"	10
"ahot"	4	5	1	"8.99604174163e-05"	"0,1355648421"	11
"aint"	4	5	3	"0,0002698813"	"0,1355648421"	11
"aula"	4	5	5	"0,0004498021"	"0,1355648421"	11
"awoo"	4	5	2	"0,0001799208"	"0,1355648421"	11
"bhim"	4	5	1	"8.99604174163e-05"	"0,1355648421"	11
"bogy"	4	5	2	"0,0001799208"	"0,1355648421"	11
"buki"	4	5	3	"0,0002698813"	"0,1355648421"	11
"cata"	4	5	5	"0,0004498021"	"0,1355648421"	11
"blon"	4	5	2	"0,0001799208"	"0,1355648421"	12
"agda"	4	5	4	"0,0003598417"	"0,1355648421"	13
"aiii"	4	5	3	"0,0002698813"	"0,1355648421"	13
"akia"	4	5	1	"8.99604174163e-05"	"0,1355648421"	13
"beig"	4	5	1	"8.99604174163e-05"	"0,1355648421"	13
"beng"	4	5	2	"0,0001799208"	"0,1355648421"	14
"berk"	4	5	2	"0,0001799208"	"0,1355648421"	14
"bink"	4	5	3	"0,0002698813"	"0,1355648421"	16
"aiki"	4	4	2	"0,0001799208"	"0,1129707017"	3
"ajda"	4	4	1	"8.99604174163e-05"	"0,1129707017"	3
"baya"	4	4	4	"0,0003598417"	"0,1129707017"	3
"chug"	4	4	3	"0,0002698813"	"0,1129707017"	3
"ajjj"	4	4	3	"0,0002698813"	"0,1129707017"	4
"beżu"	4	4	3	"0,0002698813"	"0,1129707017"	4
"chue"	4	4	1	"8.99604174163e-05"	"0,1129707017"	4
"chwi"	4	4	3	"0,0002698813"	"0,1129707017"	4
"czka"	4	4	4	"0,0003598417"	"0,1129707017"	4
"czte"	4	4	4	"0,0003598417"	"0,1129707017"	4
"abbu"	4	4	3	"0,0002698813"	"0,1129707017"	5
"ache"	4	4	4	"0,0003598417"	"0,1129707017"	5
"alam"	4	4	4	"0,0003598417"	"0,1129707017"	5
"amur"	4	4	4	"0,0003598417"	"0,1129707017"	5
"ashi"	4	4	2	"0,0001799208"	"0,1129707017"	5
"atię"	4	4	2	"0,0001799208"	"0,1129707017"	5
"b600"	4	4	2	"0,0001799208"	"0,1129707017"	5
"bowi"	4	4	3	"0,0002698813"	"0,1129707017"	5
"bucz"	4	4	2	"0,0001799208"	"0,1129707017"	5
"budi"	4	4	1	"8.99604174163e-05"	"0,1129707017"	5
"buto"	4	4	2	"0,0001799208"	"0,1129707017"	5
"caen"	4	4	2	"0,0001799208"	"0,1129707017"	5
"caii"	4	4	3	"0,0002698813"	"0,1129707017"	5
"cepa"	4	4	4	"0,0003598417"	"0,1129707017"	5
"ceth"	4	4	1	"8.99604174163e-05"	"0,1129707017"	5
"coil"	4	4	1	"8.99604174163e-05"	"0,1129707017"	5
"cope"	4	4	4	"0,0003598417"	"0,1129707017"	5
"cśśś"	4	4	4	"0,0003598417"	"0,1129707017"	5
"daer"	4	4	2	"0,0001799208"	"0,1129707017"	5
"dake"	4	4	4	"0,0003598417"	"0,1129707017"	5
"acea"	4	4	1	"8.99604174163e-05"	"0,1129707017"	6
"aeya"	4	4	1	"8.99604174163e-05"	"0,1129707017"	6
"aire"	4	4	2	"0,0001799208"	"0,1129707017"	6
"amet"	4	4	2	"0,0001799208"	"0,1129707017"	6
"baju"	4	4	2	"0,0001799208"	"0,1129707017"	6
"bats"	4	4	3	"0,0002698813"	"0,1129707017"	6
"bawk"	4	4	1	"8.99604174163e-05"	"0,1129707017"	6
"bejt"	4	4	3	"0,0002698813"	"0,1129707017"	6
"beko"	4	4	4	"0,0003598417"	"0,1129707017"	6
"bogą"	4	4	3	"0,0002698813"	"0,1129707017"	6
"boma"	4	4	2	"0,0001799208"	"0,1129707017"	6
"booo"	4	4	1	"8.99604174163e-05"	"0,1129707017"	6
"bugu"	4	4	2	"0,0001799208"	"0,1129707017"	6
"bumi"	4	4	2	"0,0001799208"	"0,1129707017"	6
"bumm"	4	4	4	"0,0003598417"	"0,1129707017"	6
"byłó"	4	4	4	"0,0003598417"	"0,1129707017"	6
"cęgi"	4	4	2	"0,0001799208"	"0,1129707017"	6
"chut"	4	4	1	"8.99604174163e-05"	"0,1129707017"	6
"clik"	4	4	1	"8.99604174163e-05"	"0,1129707017"	6
"crus"	4	4	4	"0,0003598417"	"0,1129707017"	6
"abex"	4	4	1	"8.99604174163e-05"	"0,1129707017"	7
"abey"	4	4	2	"0,0001799208"	"0,1129707017"	7
"adis"	4	4	2	"0,0001799208"	"0,1129707017"	7
"akha"	4	4	2	"0,0001799208"	"0,1129707017"	7
"alde"	4	4	1	"8.99604174163e-05"	"0,1129707017"	7
"alon"	4	4	2	"0,0001799208"	"0,1129707017"	7
"anas"	4	4	3	"0,0002698813"	"0,1129707017"	7
"arou"	4	4	1	"8.99604174163e-05"	"0,1129707017"	7
"asks"	4	4	3	"0,0002698813"	"0,1129707017"	7
"baje"	4	4	3	"0,0002698813"	"0,1129707017"	7
"beca"	4	4	4	"0,0003598417"	"0,1129707017"	7
"bekę"	4	4	4	"0,0003598417"	"0,1129707017"	7
"bhua"	4	4	1	"8.99604174163e-05"	"0,1129707017"	7
"brnę"	4	4	4	"0,0003598417"	"0,1129707017"	7
"bubb"	4	4	1	"8.99604174163e-05"	"0,1129707017"	7
"buru"	4	4	2	"0,0001799208"	"0,1129707017"	7
"cedr"	4	4	4	"0,0003598417"	"0,1129707017"	7
"chój"	4	4	1	"8.99604174163e-05"	"0,1129707017"	7
"ciim"	4	4	1	"8.99604174163e-05"	"0,1129707017"	7
"cira"	4	4	4	"0,0003598417"	"0,1129707017"	7
"clos"	4	4	4	"0,0003598417"	"0,1129707017"	7
"clus"	4	4	1	"8.99604174163e-05"	"0,1129707017"	7
"cooi"	4	4	4	"0,0003598417"	"0,1129707017"	7
"coxy"	4	4	1	"8.99604174163e-05"	"0,1129707017"	7
"czło"	4	4	3	"0,0002698813"	"0,1129707017"	7
"aaał"	4	4	3	"0,0002698813"	"0,1129707017"	8
"abie"	4	4	4	"0,0003598417"	"0,1129707017"	8
"abul"	4	4	2	"0,0001799208"	"0,1129707017"	8
"alfe"	4	4	4	"0,0003598417"	"0,1129707017"	8
"almą"	4	4	4	"0,0003598417"	"0,1129707017"	8
"arks"	4	4	1	"8.99604174163e-05"	"0,1129707017"	8
"asun"	4	4	2	"0,0001799208"	"0,1129707017"	8
"attf"	4	4	1	"8.99604174163e-05"	"0,1129707017"	8
"axlu"	4	4	3	"0,0002698813"	"0,1129707017"	8
"ayyo"	4	4	3	"0,0002698813"	"0,1129707017"	8
"bisu"	4	4	3	"0,0002698813"	"0,1129707017"	8
"blas"	4	4	3	"0,0002698813"	"0,1129707017"	8
"bode"	4	4	4	"0,0003598417"	"0,1129707017"	8
"byłu"	4	4	4	"0,0003598417"	"0,1129707017"	8
"chok"	4	4	3	"0,0002698813"	"0,1129707017"	8
"cite"	4	4	4	"0,0003598417"	"0,1129707017"	8
"clit"	4	4	4	"0,0003598417"	"0,1129707017"	8
"czuy"	4	4	1	"8.99604174163e-05"	"0,1129707017"	8
"dads"	4	4	4	"0,0003598417"	"0,1129707017"	8
"daii"	4	4	3	"0,0002698813"	"0,1129707017"	8
"agah"	4	4	2	"0,0001799208"	"0,1129707017"	9
"agat"	4	4	4	"0,0003598417"	"0,1129707017"	9
"aidę"	4	4	4	"0,0003598417"	"0,1129707017"	9
"akki"	4	4	4	"0,0003598417"	"0,1129707017"	9
"amex"	4	4	3	"0,0002698813"	"0,1129707017"	9
"anew"	4	4	2	"0,0001799208"	"0,1129707017"	9
